time,authority,metal,session,unit,price,currency
1968-10-15,lbma,gold,am,g,1.260308,USD
1968-10-16,lbma,silver,default,g,0.061762,USD
1968-10-16,lbma,gold,pm,g,1.252271,USD
1968-10-16,lbma,gold,am,g,1.252271,USD
1968-10-17,lbma,silver,default,g,0.059222,USD
1968-10-17,lbma,gold,pm,g,1.26288,USD
1968-10-17,lbma,gold,am,g,1.260308,USD
1968-10-18,lbma,silver,default,g,0.060186,USD
1968-10-18,lbma,gold,pm,g,1.257093,USD
1968-10-18,lbma,gold,am,g,1.266738,USD
1968-10-21,lbma,silver,default,g,0.063401,USD
1968-10-21,lbma,gold,pm,g,1.253878,USD
1968-10-21,lbma,gold,am,g,1.257093,USD
1968-10-22,lbma,silver,default,g,0.060347,USD
1968-10-22,lbma,gold,pm,g,1.255486,USD
1968-10-22,lbma,gold,am,g,1.252271,USD
1968-10-23,lbma,silver,default,g,0.061826,USD
1968-10-23,lbma,gold,pm,g,1.260308,USD
1968-10-23,lbma,gold,am,g,1.259665,USD
1968-10-24,lbma,silver,default,g,0.061022,USD
1968-10-24,lbma,gold,pm,g,1.260308,USD
1968-10-24,lbma,gold,am,g,1.260308,USD
1968-10-25,lbma,silver,default,g,0.061504,USD
1968-10-25,lbma,gold,pm,g,1.261916,USD
1968-10-25,lbma,gold,am,g,1.263523,USD
1968-10-28,lbma,silver,default,g,0.061504,USD
1968-10-28,lbma,gold,pm,g,1.269311,USD
1968-10-28,lbma,gold,am,g,1.266095,USD
1968-10-29,lbma,silver,default,g,0.063401,USD
1968-10-29,lbma,gold,pm,g,1.269954,USD
1968-10-29,lbma,gold,am,g,1.273169,USD
1968-10-30,lbma,silver,default,g,0.062951,USD
1968-10-30,lbma,gold,pm,g,1.260308,USD
1968-10-30,lbma,gold,am,g,1.263523,USD
1968-10-31,lbma,silver,default,g,0.062147,USD
1968-10-31,lbma,gold,pm,g,1.253878,USD
1968-10-31,lbma,gold,am,g,1.260308,USD
1968-11-01,lbma,silver,default,g,0.061183,USD
1968-11-01,lbma,gold,pm,g,1.259665,USD
1968-11-01,lbma,gold,am,g,1.250663,USD
1968-11-04,lbma,silver,default,g,0.063112,USD
1968-11-04,lbma,gold,pm,g,1.260308,USD
1968-11-04,lbma,gold,am,g,1.261916,USD
1968-11-05,lbma,silver,default,g,0.063691,USD
1968-11-05,lbma,gold,pm,g,1.267703,USD
1968-11-05,lbma,gold,am,g,1.264488,USD
1968-11-06,lbma,silver,default,g,0.064044,USD
1968-11-06,lbma,gold,pm,g,1.270918,USD
1968-11-06,lbma,gold,am,g,1.269954,USD
1968-11-07,lbma,silver,default,g,0.062919,USD
1968-11-07,lbma,gold,pm,g,1.263523,USD
1968-11-07,lbma,gold,am,g,1.270918,USD
1968-11-08,lbma,silver,default,g,0.06324,USD
1968-11-08,lbma,gold,pm,g,1.266738,USD
1968-11-08,lbma,gold,am,g,1.266738,USD
1968-11-11,lbma,silver,default,g,0.064366,USD
1968-11-11,lbma,gold,pm,g,1.271561,USD
1968-11-11,lbma,gold,am,g,1.269954,USD
1968-11-12,lbma,silver,default,g,0.064655,USD
1968-11-12,lbma,gold,pm,g,1.275741,USD
1968-11-12,lbma,gold,am,g,1.277348,USD
1968-11-13,lbma,silver,default,g,0.066263,USD
1968-11-13,lbma,gold,pm,g,1.282171,USD
1968-11-13,lbma,gold,am,g,1.277991,USD
1968-11-14,lbma,silver,default,g,0.06652,USD
1968-11-14,lbma,gold,pm,g,1.282814,USD
1968-11-14,lbma,gold,am,g,1.277991,USD
1968-11-15,lbma,silver,default,g,0.067066,USD
1968-11-15,lbma,gold,pm,g,1.286029,USD
1968-11-15,lbma,gold,am,g,1.286029,USD
1968-11-18,lbma,silver,default,g,0.067613,USD
1968-11-18,lbma,gold,pm,g,1.284421,USD
1968-11-18,lbma,gold,am,g,1.286029,USD
1968-11-19,lbma,silver,default,g,0.067034,USD
1968-11-19,lbma,gold,pm,g,1.293424,USD
1968-11-19,lbma,gold,am,g,1.287636,USD
1968-11-20,lbma,gold,pm,g,1.303712,USD
1968-11-20,lbma,gold,am,g,1.310142,USD
1968-11-21,lbma,gold,pm,g,1.294067,USD
1968-11-21,lbma,gold,am,g,1.294067,USD
1968-11-22,lbma,gold,pm,g,1.286029,USD
1968-11-22,lbma,gold,am,g,1.292459,USD
1968-11-25,lbma,silver,default,g,0.067677,USD
1968-11-25,lbma,gold,pm,g,1.289244,USD
1968-11-25,lbma,gold,am,g,1.295674,USD
1968-11-26,lbma,silver,default,g,0.063916,USD
1968-11-26,lbma,gold,pm,g,1.276384,USD
1968-11-26,lbma,gold,am,g,1.288601,USD
1968-11-27,lbma,silver,default,g,0.061729,USD
1968-11-27,lbma,gold,pm,g,1.282814,USD
1968-11-27,lbma,gold,am,g,1.277991,USD
1968-11-28,lbma,silver,default,g,0.063594,USD
1968-11-28,lbma,gold,pm,g,1.279599,USD
1968-11-28,lbma,gold,am,g,1.281206,USD
1968-11-29,lbma,silver,default,g,0.063273,USD
1968-11-29,lbma,gold,pm,g,1.281206,USD
1968-11-29,lbma,gold,am,g,1.281206,USD
1968-12-02,lbma,silver,default,g,0.062469,USD
1968-12-02,lbma,gold,pm,g,1.290852,USD
1968-12-02,lbma,gold,am,g,1.282814,USD
1968-12-03,lbma,silver,default,g,0.062597,USD
1968-12-03,lbma,gold,pm,g,1.295031,USD
1968-12-03,lbma,gold,am,g,1.290852,USD
1968-12-04,lbma,silver,default,g,0.063883,USD
1968-12-04,lbma,gold,pm,g,1.302104,USD
1968-12-04,lbma,gold,am,g,1.311106,USD
1968-12-05,lbma,silver,default,g,0.064334,USD
1968-12-05,lbma,gold,pm,g,1.297282,USD
1968-12-05,lbma,gold,am,g,1.300497,USD
1968-12-06,lbma,silver,default,g,0.065427,USD
1968-12-06,lbma,gold,pm,g,1.302104,USD
1968-12-06,lbma,gold,am,g,1.297282,USD
1968-12-09,lbma,silver,default,g,0.065459,USD
1968-12-09,lbma,gold,pm,g,1.305319,USD
1968-12-09,lbma,gold,am,g,1.306284,USD
1968-12-10,lbma,silver,default,g,0.06353,USD
1968-12-10,lbma,gold,pm,g,1.306284,USD
1968-12-10,lbma,gold,am,g,1.307891,USD
1968-12-11,lbma,silver,default,g,0.064912,USD
1968-12-11,lbma,gold,pm,g,1.316572,USD
1968-12-11,lbma,gold,am,g,1.310142,USD
1968-12-12,lbma,silver,default,g,0.063787,USD
1968-12-12,lbma,gold,pm,g,1.317537,USD
1968-12-12,lbma,gold,am,g,1.327825,USD
1968-12-13,lbma,silver,default,g,0.063883,USD
1968-12-13,lbma,gold,pm,g,1.31818,USD
1968-12-13,lbma,gold,am,g,1.314965,USD
1968-12-16,lbma,silver,default,g,0.062951,USD
1968-12-16,lbma,gold,pm,g,1.317215,USD
1968-12-16,lbma,gold,am,g,1.317537,USD
1968-12-17,lbma,silver,default,g,0.06308,USD
1968-12-17,lbma,gold,pm,g,1.325574,USD
1968-12-17,lbma,gold,am,g,1.32461,USD
1968-12-18,lbma,silver,default,g,0.06443,USD
1968-12-18,lbma,gold,pm,g,1.347115,USD
1968-12-18,lbma,gold,am,g,1.344865,USD
1968-12-19,lbma,silver,default,g,0.06443,USD
1968-12-19,lbma,gold,pm,g,1.34165,USD
1968-12-19,lbma,gold,am,g,1.340042,USD
1968-12-20,lbma,silver,default,g,0.063369,USD
1968-12-20,lbma,gold,pm,g,1.340685,USD
1968-12-20,lbma,gold,am,g,1.339078,USD
1968-12-23,lbma,silver,default,g,0.063208,USD
1968-12-23,lbma,gold,pm,g,1.33747,USD
1968-12-23,lbma,gold,am,g,1.340685,USD
1968-12-24,lbma,silver,default,g,0.062919,USD
1968-12-24,lbma,gold,am,g,1.340685,USD
1968-12-27,lbma,silver,default,g,0.062276,USD
1968-12-27,lbma,gold,pm,g,1.342293,USD
1968-12-27,lbma,gold,am,g,1.340685,USD
1968-12-30,lbma,silver,default,g,0.06324,USD
1968-12-30,lbma,gold,pm,g,1.347115,USD
1968-12-30,lbma,gold,am,g,1.35033,USD
1968-12-31,lbma,silver,default,g,0.062597,USD
1968-12-31,lbma,gold,pm,g,1.347115,USD
1968-12-31,lbma,gold,am,g,1.348723,USD
1969-01-02,lbma,silver,default,g,0.062951,USD
1969-01-02,lbma,gold,pm,g,1.3439,USD
1969-01-02,lbma,gold,am,g,1.3439,USD
1969-01-03,lbma,silver,default,g,0.06324,USD
1969-01-03,lbma,gold,pm,g,1.351938,USD
1969-01-03,lbma,gold,am,g,1.347115,USD
1969-01-06,lbma,silver,default,g,0.063401,USD
1969-01-06,lbma,gold,pm,g,1.351938,USD
1969-01-06,lbma,gold,am,g,1.351295,USD
1969-01-07,lbma,silver,default,g,0.063562,USD
1969-01-07,lbma,gold,pm,g,1.353545,USD
1969-01-07,lbma,gold,am,g,1.353545,USD
1969-01-08,lbma,silver,default,g,0.064848,USD
1969-01-08,lbma,gold,pm,g,1.364798,USD
1969-01-08,lbma,gold,am,g,1.364798,USD
1969-01-09,lbma,silver,default,g,0.064527,USD
1969-01-09,lbma,gold,pm,g,1.366406,USD
1969-01-09,lbma,gold,am,g,1.365763,USD
1969-01-10,lbma,silver,default,g,0.065652,USD
1969-01-10,lbma,gold,pm,g,1.359976,USD
1969-01-10,lbma,gold,am,g,1.359976,USD
1969-01-13,lbma,silver,default,g,0.064816,USD
1969-01-13,lbma,gold,pm,g,1.353545,USD
1969-01-13,lbma,gold,am,g,1.35033,USD
1969-01-14,lbma,silver,default,g,0.06517,USD
1969-01-14,lbma,gold,pm,g,1.366406,USD
1969-01-14,lbma,gold,am,g,1.363191,USD
1969-01-15,lbma,silver,default,g,0.065523,USD
1969-01-15,lbma,gold,pm,g,1.372836,USD
1969-01-15,lbma,gold,am,g,1.374443,USD
1969-01-16,lbma,silver,default,g,0.064848,USD
1969-01-16,lbma,gold,pm,g,1.361583,USD
1969-01-16,lbma,gold,am,g,1.372836,USD
1969-01-17,lbma,silver,default,g,0.064109,USD
1969-01-17,lbma,gold,pm,g,1.35676,USD
1969-01-17,lbma,gold,am,g,1.347115,USD
1969-01-20,lbma,silver,default,g,0.064109,USD
1969-01-20,lbma,gold,pm,g,1.35676,USD
1969-01-20,lbma,gold,am,g,1.35676,USD
1969-01-21,lbma,silver,default,g,0.064784,USD
1969-01-21,lbma,gold,pm,g,1.365763,USD
1969-01-21,lbma,gold,am,g,1.363191,USD
1969-01-22,lbma,silver,default,g,0.064366,USD
1969-01-22,lbma,gold,pm,g,1.36737,USD
1969-01-22,lbma,gold,am,g,1.369621,USD
1969-01-23,lbma,silver,default,g,0.063723,USD
1969-01-23,lbma,gold,pm,g,1.351938,USD
1969-01-23,lbma,gold,am,g,1.35676,USD
1969-01-24,lbma,silver,default,g,0.063916,USD
1969-01-24,lbma,gold,pm,g,1.353545,USD
1969-01-24,lbma,gold,am,g,1.35033,USD
1969-01-27,lbma,silver,default,g,0.064269,USD
1969-01-27,lbma,gold,pm,g,1.35676,USD
1969-01-27,lbma,gold,am,g,1.35676,USD
1969-01-28,lbma,silver,default,g,0.063883,USD
1969-01-28,lbma,gold,pm,g,1.364155,USD
1969-01-28,lbma,gold,am,g,1.364798,USD
1969-01-29,lbma,silver,default,g,0.063691,USD
1969-01-29,lbma,gold,pm,g,1.366406,USD
1969-01-29,lbma,gold,am,g,1.364798,USD
1969-01-30,lbma,silver,default,g,0.064334,USD
1969-01-30,lbma,gold,pm,g,1.368013,USD
1969-01-30,lbma,gold,am,g,1.368013,USD
1969-01-31,lbma,silver,default,g,0.064334,USD
1969-01-31,lbma,gold,pm,g,1.367692,USD
1969-01-31,lbma,gold,am,g,1.368013,USD
1969-02-03,lbma,silver,default,g,0.063883,USD
1969-02-03,lbma,gold,pm,g,1.364155,USD
1969-02-03,lbma,gold,am,g,1.366406,USD
1969-02-04,lbma,silver,default,g,0.064012,USD
1969-02-04,lbma,gold,pm,g,1.366406,USD
1969-02-04,lbma,gold,am,g,1.365763,USD
1969-02-05,lbma,silver,default,g,0.063755,USD
1969-02-05,lbma,gold,pm,g,1.3738,USD
1969-02-05,lbma,gold,am,g,1.372836,USD
1969-02-06,lbma,silver,default,g,0.061794,USD
1969-02-06,lbma,gold,pm,g,1.370585,USD
1969-02-06,lbma,gold,am,g,1.370585,USD
1969-02-07,lbma,silver,default,g,0.060604,USD
1969-02-07,lbma,gold,pm,g,1.36737,USD
1969-02-07,lbma,gold,am,g,1.368013,USD
1969-02-10,lbma,silver,default,g,0.06054,USD
1969-02-10,lbma,gold,pm,g,1.364798,USD
1969-02-10,lbma,gold,am,g,1.368013,USD
1969-02-11,lbma,silver,default,g,0.06054,USD
1969-02-11,lbma,gold,pm,g,1.368013,USD
1969-02-11,lbma,gold,am,g,1.36737,USD
1969-02-12,lbma,silver,default,g,0.060218,USD
1969-02-12,lbma,gold,pm,g,1.366406,USD
1969-02-12,lbma,gold,am,g,1.369621,USD
1969-02-13,lbma,silver,default,g,0.058932,USD
1969-02-13,lbma,gold,pm,g,1.368978,USD
1969-02-13,lbma,gold,am,g,1.368013,USD
1969-02-14,lbma,silver,default,g,0.056907,USD
1969-02-14,lbma,gold,pm,g,1.366406,USD
1969-02-14,lbma,gold,am,g,1.366406,USD
1969-02-17,lbma,silver,default,g,0.05964,USD
1969-02-17,lbma,gold,pm,g,1.371228,USD
1969-02-17,lbma,gold,am,g,1.371228,USD
1969-02-18,lbma,silver,default,g,0.058,USD
1969-02-18,lbma,gold,pm,g,1.368978,USD
1969-02-18,lbma,gold,am,g,1.370585,USD
1969-02-19,lbma,silver,default,g,0.058804,USD
1969-02-19,lbma,gold,pm,g,1.371228,USD
1969-02-19,lbma,gold,am,g,1.371228,USD
1969-02-20,lbma,silver,default,g,0.059254,USD
1969-02-20,lbma,gold,pm,g,1.370585,USD
1969-02-20,lbma,gold,am,g,1.369621,USD
1969-02-21,lbma,silver,default,g,0.058804,USD
1969-02-21,lbma,gold,pm,g,1.370585,USD
1969-02-21,lbma,gold,am,g,1.370585,USD
1969-02-24,lbma,silver,default,g,0.058932,USD
1969-02-24,lbma,gold,pm,g,1.372836,USD
1969-02-24,lbma,gold,am,g,1.372836,USD
1969-02-25,lbma,silver,default,g,0.057968,USD
1969-02-25,lbma,gold,pm,g,1.371228,USD
1969-02-25,lbma,gold,am,g,1.372193,USD
1969-02-26,lbma,silver,default,g,0.057839,USD
1969-02-26,lbma,gold,pm,g,1.372836,USD
1969-02-26,lbma,gold,am,g,1.372836,USD
1969-02-27,lbma,silver,default,g,0.058964,USD
1969-02-27,lbma,gold,pm,g,1.376051,USD
1969-02-27,lbma,gold,am,g,1.374443,USD
1969-02-28,lbma,silver,default,g,0.058675,USD
1969-02-28,lbma,gold,pm,g,1.372836,USD
1969-02-28,lbma,gold,am,g,1.375408,USD
1969-03-03,lbma,silver,default,g,0.058354,USD
1969-03-03,lbma,gold,pm,g,1.372836,USD
1969-03-03,lbma,gold,am,g,1.374443,USD
1969-03-04,lbma,silver,default,g,0.057775,USD
1969-03-04,lbma,gold,pm,g,1.377658,USD
1969-03-04,lbma,gold,am,g,1.374443,USD
1969-03-05,lbma,silver,default,g,0.059865,USD
1969-03-05,lbma,gold,pm,g,1.382481,USD
1969-03-05,lbma,gold,am,g,1.379266,USD
1969-03-06,lbma,silver,default,g,0.060636,USD
1969-03-06,lbma,gold,pm,g,1.390519,USD
1969-03-06,lbma,gold,am,g,1.390519,USD
1969-03-07,lbma,silver,default,g,0.06189,USD
1969-03-07,lbma,gold,pm,g,1.398556,USD
1969-03-07,lbma,gold,am,g,1.401772,USD
1969-03-10,lbma,silver,default,g,0.061119,USD
1969-03-10,lbma,gold,pm,g,1.409166,USD
1969-03-10,lbma,gold,am,g,1.406594,USD
1969-03-11,lbma,silver,default,g,0.060411,USD
1969-03-11,lbma,gold,pm,g,1.380874,USD
1969-03-11,lbma,gold,am,g,1.392126,USD
1969-03-12,lbma,silver,default,g,0.058932,USD
1969-03-12,lbma,gold,pm,g,1.377658,USD
1969-03-12,lbma,gold,am,g,1.383446,USD
1969-03-13,lbma,silver,default,g,0.060154,USD
1969-03-13,lbma,gold,pm,g,1.385696,USD
1969-03-13,lbma,gold,am,g,1.387304,USD
1969-03-14,lbma,silver,default,g,0.059029,USD
1969-03-14,lbma,gold,pm,g,1.382481,USD
1969-03-14,lbma,gold,am,g,1.382481,USD
1969-03-17,lbma,silver,default,g,0.058868,USD
1969-03-17,lbma,gold,pm,g,1.385696,USD
1969-03-17,lbma,gold,am,g,1.383446,USD
1969-03-18,lbma,silver,default,g,0.058289,USD
1969-03-18,lbma,gold,pm,g,1.382481,USD
1969-03-18,lbma,gold,am,g,1.377658,USD
1969-03-19,lbma,silver,default,g,0.058643,USD
1969-03-19,lbma,gold,pm,g,1.385696,USD
1969-03-19,lbma,gold,am,g,1.385053,USD
1969-03-20,lbma,silver,default,g,0.058289,USD
1969-03-20,lbma,gold,pm,g,1.388911,USD
1969-03-20,lbma,gold,am,g,1.386661,USD
1969-03-21,lbma,silver,default,g,0.058932,USD
1969-03-21,lbma,gold,pm,g,1.388911,USD
1969-03-21,lbma,gold,am,g,1.388268,USD
1969-03-24,lbma,silver,default,g,0.05935,USD
1969-03-24,lbma,gold,pm,g,1.393734,USD
1969-03-24,lbma,gold,am,g,1.390519,USD
1969-03-25,lbma,silver,default,g,0.0589,USD
1969-03-25,lbma,gold,pm,g,1.393734,USD
1969-03-25,lbma,gold,am,g,1.395341,USD
1969-03-26,lbma,silver,default,g,0.058514,USD
1969-03-26,lbma,gold,pm,g,1.396306,USD
1969-03-26,lbma,gold,am,g,1.393734,USD
1969-03-27,lbma,silver,default,g,0.058321,USD
1969-03-27,lbma,gold,pm,g,1.39727,USD
1969-03-27,lbma,gold,am,g,1.397913,USD
1969-03-28,lbma,silver,default,g,0.058836,USD
1969-03-28,lbma,gold,pm,g,1.389876,USD
1969-03-28,lbma,gold,am,g,1.392126,USD
1969-03-31,lbma,silver,default,g,0.058675,USD
1969-03-31,lbma,gold,pm,g,1.379266,USD
1969-03-31,lbma,gold,am,g,1.385696,USD
1969-04-01,lbma,silver,default,g,0.058321,USD
1969-04-01,lbma,gold,pm,g,1.387304,USD
1969-04-01,lbma,gold,am,g,1.385696,USD
1969-04-02,lbma,silver,default,g,0.057839,USD
1969-04-02,lbma,gold,pm,g,1.390519,USD
1969-04-02,lbma,gold,am,g,1.392126,USD
1969-04-03,lbma,silver,default,g,0.058997,USD
1969-04-03,lbma,gold,pm,g,1.394698,USD
1969-04-03,lbma,gold,am,g,1.393734,USD
1969-04-08,lbma,silver,default,g,0.058707,USD
1969-04-08,lbma,gold,pm,g,1.394698,USD
1969-04-08,lbma,gold,am,g,1.393734,USD
1969-04-09,lbma,silver,default,g,0.057936,USD
1969-04-09,lbma,gold,pm,g,1.395341,USD
1969-04-09,lbma,gold,am,g,1.394698,USD
1969-04-10,lbma,silver,default,g,0.058321,USD
1969-04-10,lbma,gold,pm,g,1.39502,USD
1969-04-10,lbma,gold,am,g,1.395341,USD
1969-04-11,lbma,silver,default,g,0.057903,USD
1969-04-11,lbma,gold,pm,g,1.395341,USD
1969-04-11,lbma,gold,am,g,1.393734,USD
1969-04-14,lbma,silver,default,g,0.057871,USD
1969-04-14,lbma,gold,pm,g,1.387304,USD
1969-04-14,lbma,gold,am,g,1.391483,USD
1969-04-15,lbma,silver,default,g,0.057775,USD
1969-04-15,lbma,gold,pm,g,1.381838,USD
1969-04-15,lbma,gold,am,g,1.379266,USD
1969-04-16,lbma,silver,default,g,0.057775,USD
1969-04-16,lbma,gold,pm,g,1.390519,USD
1969-04-16,lbma,gold,am,g,1.385053,USD
1969-04-17,lbma,silver,default,g,0.058096,USD
1969-04-17,lbma,gold,pm,g,1.388911,USD
1969-04-17,lbma,gold,am,g,1.389876,USD
1969-04-18,lbma,silver,default,g,0.057936,USD
1969-04-18,lbma,gold,pm,g,1.389876,USD
1969-04-18,lbma,gold,am,g,1.388911,USD
1969-04-21,lbma,silver,default,g,0.057871,USD
1969-04-21,lbma,gold,pm,g,1.387304,USD
1969-04-21,lbma,gold,am,g,1.388911,USD
1969-04-22,lbma,silver,default,g,0.056907,USD
1969-04-22,lbma,gold,pm,g,1.392126,USD
1969-04-22,lbma,gold,am,g,1.388268,USD
1969-04-23,lbma,silver,default,g,0.057389,USD
1969-04-23,lbma,gold,pm,g,1.393734,USD
1969-04-23,lbma,gold,am,g,1.395341,USD
1969-04-24,lbma,silver,default,g,0.057614,USD
1969-04-24,lbma,gold,pm,g,1.393734,USD
1969-04-24,lbma,gold,am,g,1.391483,USD
1969-04-25,lbma,silver,default,g,0.057293,USD
1969-04-25,lbma,gold,pm,g,1.392126,USD
1969-04-25,lbma,gold,am,g,1.390519,USD
1969-04-28,lbma,silver,default,g,0.058193,USD
1969-04-28,lbma,gold,pm,g,1.401772,USD
1969-04-28,lbma,gold,am,g,1.400164,USD
1969-04-29,lbma,silver,default,g,0.057678,USD
1969-04-29,lbma,gold,pm,g,1.398556,USD
1969-04-29,lbma,gold,am,g,1.400164,USD
1969-04-30,lbma,silver,default,g,0.0571,USD
1969-04-30,lbma,gold,pm,g,1.401772,USD
1969-04-30,lbma,gold,am,g,1.401772,USD
1969-05-01,lbma,silver,default,g,0.057164,USD
1969-05-01,lbma,gold,pm,g,1.401772,USD
1969-05-01,lbma,gold,am,g,1.401772,USD
1969-05-02,lbma,silver,default,g,0.057132,USD
1969-05-02,lbma,gold,pm,g,1.401772,USD
1969-05-02,lbma,gold,am,g,1.401772,USD
1969-05-05,lbma,silver,default,g,0.056875,USD
1969-05-05,lbma,gold,pm,g,1.398556,USD
1969-05-05,lbma,gold,am,g,1.397913,USD
1969-05-06,lbma,silver,default,g,0.056521,USD
1969-05-06,lbma,gold,pm,g,1.394698,USD
1969-05-06,lbma,gold,am,g,1.395341,USD
1969-05-07,lbma,silver,default,g,0.058096,USD
1969-05-07,lbma,gold,pm,g,1.401772,USD
1969-05-07,lbma,gold,am,g,1.397913,USD
1969-05-08,lbma,silver,default,g,0.05935,USD
1969-05-08,lbma,gold,pm,g,1.402736,USD
1969-05-08,lbma,gold,am,g,1.403379,USD
1969-05-09,lbma,silver,default,g,0.058418,USD
1969-05-09,lbma,gold,pm,g,1.399521,USD
1969-05-09,lbma,gold,am,g,1.401772,USD
1969-05-12,lbma,silver,default,g,0.057711,USD
1969-05-12,lbma,gold,pm,g,1.398556,USD
1969-05-12,lbma,gold,am,g,1.396949,USD
1969-05-13,lbma,silver,default,g,0.056232,USD
1969-05-13,lbma,gold,pm,g,1.398556,USD
1969-05-13,lbma,gold,am,g,1.398556,USD
1969-05-14,lbma,silver,default,g,0.0571,USD
1969-05-14,lbma,gold,pm,g,1.398556,USD
1969-05-14,lbma,gold,am,g,1.398556,USD
1969-05-15,lbma,silver,default,g,0.056617,USD
1969-05-15,lbma,gold,pm,g,1.398556,USD
1969-05-15,lbma,gold,am,g,1.398556,USD
1969-05-16,lbma,silver,default,g,0.05726,USD
1969-05-16,lbma,gold,pm,g,1.398556,USD
1969-05-16,lbma,gold,am,g,1.398556,USD
1969-05-19,lbma,silver,default,g,0.056617,USD
1969-05-19,lbma,gold,pm,g,1.398556,USD
1969-05-19,lbma,gold,am,g,1.397913,USD
1969-05-20,lbma,silver,default,g,0.056232,USD
1969-05-20,lbma,gold,pm,g,1.396306,USD
1969-05-20,lbma,gold,am,g,1.396949,USD
1969-05-21,lbma,silver,default,g,0.056553,USD
1969-05-21,lbma,gold,pm,g,1.396949,USD
1969-05-21,lbma,gold,am,g,1.396306,USD
1969-05-22,lbma,silver,default,g,0.056296,USD
1969-05-22,lbma,gold,pm,g,1.396949,USD
1969-05-22,lbma,gold,am,g,1.396949,USD
1969-05-23,lbma,silver,default,g,0.056521,USD
1969-05-23,lbma,gold,pm,g,1.398556,USD
1969-05-23,lbma,gold,am,g,1.398556,USD
1969-05-27,lbma,silver,default,g,0.057325,USD
1969-05-27,lbma,gold,pm,g,1.397913,USD
1969-05-27,lbma,gold,am,g,1.398556,USD
1969-05-28,lbma,silver,default,g,0.05681,USD
1969-05-28,lbma,gold,pm,g,1.393091,USD
1969-05-28,lbma,gold,am,g,1.395341,USD
1969-05-29,lbma,silver,default,g,0.056939,USD
1969-05-29,lbma,gold,pm,g,1.389876,USD
1969-05-29,lbma,gold,am,g,1.385053,USD
1969-05-30,lbma,silver,default,g,0.056971,USD
1969-05-30,lbma,gold,pm,g,1.385053,USD
1969-05-30,lbma,gold,am,g,1.387304,USD
1969-06-02,lbma,silver,default,g,0.057003,USD
1969-06-02,lbma,gold,pm,g,1.372193,USD
1969-06-02,lbma,gold,am,g,1.380874,USD
1969-06-03,lbma,silver,default,g,0.057003,USD
1969-06-03,lbma,gold,pm,g,1.359654,USD
1969-06-03,lbma,gold,am,g,1.355153,USD
1969-06-04,lbma,silver,default,g,0.056521,USD
1969-06-04,lbma,gold,pm,g,1.352902,USD
1969-06-04,lbma,gold,am,g,1.352902,USD
1969-06-05,lbma,silver,default,g,0.056778,USD
1969-06-05,lbma,gold,pm,g,1.33747,USD
1969-06-05,lbma,gold,am,g,1.321395,USD
1969-06-06,lbma,silver,default,g,0.056232,USD
1969-06-06,lbma,gold,pm,g,1.306284,USD
1969-06-06,lbma,gold,am,g,1.310142,USD
1969-06-09,lbma,silver,default,g,0.055364,USD
1969-06-09,lbma,gold,pm,g,1.326217,USD
1969-06-09,lbma,gold,am,g,1.308534,USD
1969-06-10,lbma,silver,default,g,0.054238,USD
1969-06-10,lbma,gold,pm,g,1.359976,USD
1969-06-10,lbma,gold,am,g,1.349687,USD
1969-06-11,lbma,silver,default,g,0.054142,USD
1969-06-11,lbma,gold,pm,g,1.33104,USD
1969-06-11,lbma,gold,am,g,1.3439,USD
1969-06-12,lbma,silver,default,g,0.054174,USD
1969-06-12,lbma,gold,pm,g,1.334255,USD
1969-06-12,lbma,gold,am,g,1.335863,USD
1969-06-13,lbma,silver,default,g,0.054206,USD
1969-06-13,lbma,gold,pm,g,1.33747,USD
1969-06-13,lbma,gold,am,g,1.335863,USD
1969-06-16,lbma,silver,default,g,0.053981,USD
1969-06-16,lbma,gold,pm,g,1.311749,USD
1969-06-16,lbma,gold,am,g,1.326217,USD
1969-06-17,lbma,silver,default,g,0.051216,USD
1969-06-17,lbma,gold,pm,g,1.332647,USD
1969-06-17,lbma,gold,am,g,1.334255,USD
1969-06-18,lbma,silver,default,g,0.050734,USD
1969-06-18,lbma,gold,pm,g,1.33104,USD
1969-06-18,lbma,gold,am,g,1.33104,USD
1969-06-19,lbma,silver,default,g,0.051538,USD
1969-06-19,lbma,gold,pm,g,1.332647,USD
1969-06-19,lbma,gold,am,g,1.332647,USD
1969-06-20,lbma,silver,default,g,0.052341,USD
1969-06-20,lbma,gold,pm,g,1.327825,USD
1969-06-20,lbma,gold,am,g,1.332647,USD
1969-06-23,lbma,silver,default,g,0.050348,USD
1969-06-23,lbma,gold,pm,g,1.327825,USD
1969-06-23,lbma,gold,am,g,1.325574,USD
1969-06-24,lbma,silver,default,g,0.050927,USD
1969-06-24,lbma,gold,pm,g,1.315929,USD
1969-06-24,lbma,gold,am,g,1.32461,USD
1969-06-25,lbma,silver,default,g,0.051023,USD
1969-06-25,lbma,gold,pm,g,1.314965,USD
1969-06-25,lbma,gold,am,g,1.314965,USD
1969-06-26,lbma,silver,default,g,0.050766,USD
1969-06-26,lbma,gold,pm,g,1.31818,USD
1969-06-26,lbma,gold,am,g,1.317537,USD
1969-06-27,lbma,silver,default,g,0.050123,USD
1969-06-27,lbma,gold,pm,g,1.321395,USD
1969-06-27,lbma,gold,am,g,1.321395,USD
1969-06-30,lbma,silver,default,g,0.050284,USD
1969-06-30,lbma,gold,pm,g,1.32461,USD
1969-06-30,lbma,gold,am,g,1.325574,USD
